Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
9013,27021.9782146,-37.5344104358,
9014,27024.1114581,-36.6278102563,
9015,27026.2122866,-36.7382580322,
9016,27028.3150919,-36.8065957794,
9017,27032.6294254,-35.4822589416,
9018,27034.9282884,-35.9660563148,
9019,27037.7119059,-36.3077470723,
9020,27041.1540154,-36.6634784254,
9021,27043.856091,-35.0331749867,
9022,27046.2730611,-36.7022052297,
9023,27049.8516648,-35.0701975956,
9024,27053.4801999,-36.7142257108,
9025,27057.5891872,-36.3399225507,
9026,27060.257181,-37.3030297369,
9027,27062.8688626,-37.5592118398,
9028,27065.409032,-37.3272682388,
9029,27067.95929,-36.3060664884,
9030,27072.1669987,-36.1190888127,
9031,27075.1511813,-37.0529691166,
9032,27077.4592854,-36.4646932527,
9033,27081.1537163,-37.0113637447,
9034,27084.6166468,-36.979836435,
9035,27088.6735382,-36.2809313497,
9036,27092.1165689,-37.2759894688,
9037,27093.4229593,-38.4257815223,
9038,27097.2143404,-36.1609317282,
9039,27100.844014,-37.0598335327,
9040,27105.0364477,-36.2342528649,
9041,27107.2409427,-38.1684001103,
9042,27111.0856481,-37.3230272593,
9043,27114.5998382,-36.1762937238,
9044,27119.2672078,-36.3622261378,
9045,27121.801657,-37.0346930244,
9046,27124.5609164,-36.3416264583,
9047,27126.6369427,-37.589039563,
9048,27128.7119507,-36.2068623665,
9049,27132.0738109,-36.9966001049,
9050,27134.3804121,-36.6116514174,
9051,27137.7718992,-35.567824755,
9052,27140.936507,-36.4629067855,
9053,27144.8489003,-35.9703337707,
9054,27147.811894,-37.5167513599,
9055,27152.0732514,-36.7473846647,
9056,27154.0894224,-37.727980708,
9057,27157.4718406,-36.9262923748,
9058,27161.4248217,-35.7733567771,
9059,27164.3270926,-38.0761638156,
9060,27168.2424055,-36.8120921863,
9061,27169.3637682,-36.7757170771,
9062,27171.453842,-37.0654380748,
9063,27176.1186908,-36.1651199489,
9064,27179.2206674,-37.0618927064,
9065,27181.3955228,-36.641511402,
9066,27183.4277428,-37.2562750445,
9067,27184.8240584,-37.4853222072,
9068,27186.8075552,-37.6082475452,
9069,27190.1352486,-35.7724902279,
9070,27191.3017491,-36.809234626,
9071,27192.3955012,-36.9143382128,
9072,27195.9752378,-36.1909073073,
9073,27197.6346678,-37.0425002129,
9074,27201.1760537,-36.053401228,
9075,27203.7410428,-37.1204864595,
9076,27207.4846805,-36.5667453238,
9077,27208.951213,-37.002020181,
9078,27211.8543269,-36.843037414,
9079,27213.4833648,-37.7670575458,
9080,27215.2753608,-36.8877509752,
9081,27217.6563618,-37.6735807659,
9082,27220.5661105,-36.9305342809,
9083,27224.1619034,-36.1698990504,
9084,27227.6002085,-35.1136663582,
9085,27227.9764857,-37.8672715513,
9086,27231.3109069,-35.6989518452,
9087,27232.6298959,-36.5424796685,
9088,27236.6736443,-36.8385081108,
9089,27240.6420105,-35.0010363191,
9090,27243.5926056,-37.2332579282,
9091,27247.6331682,-36.1518767757,
9092,27251.5969346,-35.9373790576,
9093,27254.0404188,-36.7047002291,
9094,27257.1446185,-37.3500179588,
9095,27260.9897055,-36.7844695355,
9096,27264.7721742,-35.9182055594,
9097,27268.8912936,-36.337281311,
9098,27270.9370163,-37.1939333016,
9099,27274.4914905,-35.736263435,
9100,27278.2966626,-36.4056448493,
9101,27281.0195059,-37.5692078851,
9102,27284.4270237,-36.629508531,
9103,27287.0849136,-35.4245508681,
9104,27289.272201,-36.558074973,
9105,27291.920483,-37.4407158547,
9106,27295.8458336,-35.6655329264,
9107,27297.7174962,-36.6004239503,
9108,27300.141609,-36.3948761346,
9109,27303.3118244,-36.7291497293,
9110,27305.0620347,-37.1644858334,
9111,27307.5309173,-37.1924683444,
9112,27310.8966308,-36.5419404089,
9113,27314.3147812,-37.0024330309,
9114,27316.9580057,-36.3652727761,
9115,27320.8721111,-36.164388402,
9116,27324.3474194,-35.6981826702,
9117,27326.5921262,-36.6954957896,
9118,27330.0871722,-36.9153684873,
9119,27332.7610155,-36.2724250011,
9120,27335.3800405,-36.4938968304,
9121,27339.6897737,-34.6546078561,
9122,27342.6778826,-37.3540309879,
9123,27346.679371,-36.0675516319,
9124,27348.8938735,-36.8252845781,
9125,27352.181722,-37.4107021648,
9126,27355.1336077,-35.210380349,
9127,27358.8928633,-36.6499979517,
9128,27361.6917127,-37.1406618626,
9129,27364.4805418,-35.9831601495,
9130,27366.7274066,-36.9125671323,
9131,27369.6844323,-35.4107776527,
9132,27373.3831781,-36.1814430944,
9133,27376.6484994,-36.6597567974,
9134,27380.6074557,-35.6448485482,
9135,27384.1213967,-37.3503505309,
9136,27385.7895197,-38.0453857664,
9137,27388.9406732,-36.9492438452,
9138,27392.2053884,-36.4065642376,
9139,27393.4489676,-36.8523989158,
9140,27396.7118985,-36.2941179181,
9141,27399.3911106,-35.8693088902,
9142,27402.4963993,-37.1709914154,
9143,27404.1004508,-36.8718049666,
9144,27407.1059339,-36.2182426713,
9145,27411.1133261,-35.2152095545,
9146,27414.4817706,-35.478421336,
9147,27417.1972859,-35.5168556615,
9148,27418.9210798,-35.838839974,
9149,27422.2356206,-35.5909134898,
9150,27423.9143514,-37.9853864746,
9151,27427.57731,-35.9668816677,
9152,27430.6083851,-36.9787548171,
9153,27434.1419048,-36.6357099221,
9154,27435.7360567,-37.2247730489,
9155,27439.3916783,-36.6946182705,
9156,27443.1582143,-36.265695085,
9157,27446.9542974,-36.3905463774,
9158,27451.2318621,-34.7856301746,
9159,27454.3796923,-36.7440319338,
9160,27456.5047118,-36.6389017315,
9161,27459.0332025,-36.231339186,
9162,27461.4261664,-35.6770029058,
9163,27464.7639963,-37.4293128856,
9164,27467.7483209,-36.2650429966,
9165,27470.8574115,-35.3176120902,
9166,27474.6098178,-36.3484443566,
9167,27478.3925365,-36.519298456,
9168,27482.3495081,-36.8689934302,
9169,27483.9717863,-37.5078635704,
9170,27488.9687468,-34.746263218,
9171,27491.8399594,-35.2062731755,
9172,27494.4950506,-36.5080177974,
9173,27496.6420602,-36.9023735517,
9174,27499.9274079,-35.6168338837,
9175,27504.0053139,-35.5132999826,
9176,27507.1677973,-37.330030127,
9177,27508.3207423,-37.0426019134,
9178,27510.9076281,-38.102401706,
9179,27515.4601567,-36.2557758393,
9180,27518.5511975,-35.7825124133,
9181,27520.4400435,-38.2688930137,
9182,27522.884262,-35.8840426366,
9183,27527.0367491,-36.0377453475,
9184,27531.689871,-35.1659668713,
9185,27536.9731136,-34.5718140282,
9186,27539.0731526,-36.7076474141,
9187,27541.4839842,-36.8732489785,
9188,27545.3443014,-34.7708489307,
9189,27549.3941836,-36.0482748624,
9190,27552.2999535,-35.3922787029,
9191,27555.0991324,-35.2753781543,
9192,27557.2672926,-38.588568793,
9193,27559.9098777,-36.7668525588,
9194,27562.0450233,-37.7919027072,
9195,27565.9017685,-37.0454637289,
9196,27569.1799953,-36.6069509649,
9197,27572.2398694,-37.0468881182,
9198,27574.1132756,-36.4877759408,
9199,27577.6452473,-36.2207374024,
9200,27581.3052978,-35.7587828682,
9201,27583.2600961,-36.4632391092,
9202,27585.2126897,-37.3174429145,
9203,27589.3604281,-35.9541227033,
9204,27592.2952639,-36.91903432,
9205,27597.0469058,-35.9359695184,
9206,27598.8080624,-37.140624233,
9207,27601.0759662,-36.4199562473,
9208,27603.4384834,-36.4305074474,
9209,27605.15117,-36.8769534509,
9210,27609.3826616,-35.3783246184,
9211,27612.3276235,-37.4547069537,
9212,27614.3872885,-36.6316261539,
9213,27617.6855543,-36.5913603643,
9214,27621.721559,-36.3919139139,
9215,27625.0085067,-36.8216035775,
9216,27628.2755538,-37.066234352,
9217,27631.295761,-35.8060107875,
9218,27633.6526829,-37.5587674237,
9219,27636.4410116,-37.4518865627,
9220,27638.9918179,-37.4907644305,
9221,27643.4558684,-35.9914320326,
9222,27647.9990554,-35.6736491818,
9223,27651.2492769,-37.0492942854,
9224,27654.2921856,-36.8272964571,
9225,27655.7661117,-37.5015650794,
9226,27658.269399,-35.8374785519,
9227,27660.8963274,-35.7234200626,
9228,27664.0279084,-35.4538511521,
9229,27667.769229,-36.2831690777,
9230,27669.8845923,-37.6030272267,
9231,27673.1116444,-37.1859719419,
9232,27676.0479035,-36.1843084893,
9233,27678.1918174,-36.9483255341,
9234,27682.5228799,-35.8502847657,
9235,27686.6928449,-36.5640587285,
9236,27689.5234125,-37.0296812254,
9237,27691.1580902,-36.6782491628,
9238,27694.7096744,-36.7994254693,
9239,27698.02894,-36.503525534,
9240,27700.2928984,-35.3752782953,
9241,27702.8364193,-36.5142128564,
9242,27707.7893047,-35.4583080355,
9243,27710.8983618,-36.8536173891,
9244,27714.1704593,-36.1574423783,
9245,27717.7092594,-36.8604795949,
9246,27721.9093065,-36.4129072926,
9247,27725.8202265,-36.7057144765,
9248,27727.1483697,-36.8079256632,
9249,27730.0842541,-37.1680375852,
9250,27731.6100168,-38.3236544446,
9251,27733.7835856,-36.6469686324,
9252,27736.4906779,-37.6007306449,
9253,27739.2777429,-37.6972138844,
9254,27740.6746651,-38.0373677401,
9255,27741.4384832,-38.2132723645,
9256,27744.974528,-35.5361580119,
9257,27747.6878103,-36.1638160334,
9258,27749.7181867,-36.5219164103,
9259,27751.5689184,-37.2124728173,
9260,27753.1530147,-37.4796372424,
9261,27756.6842814,-36.7213773515,
9262,27759.6943375,-34.9746542469,
9263,27762.1987238,-37.2801479763,
9264,27764.8987723,-36.857978042,
9265,27770.31016,-34.7594559391,
9266,27773.362865,-36.780303842,
9267,27776.487147,-36.6628646843,
9268,27779.8728202,-35.3671859708,
9269,27782.4819695,-37.3496091244,
9270,27786.7805323,-36.4003557214,
9271,27790.3087886,-37.4182346263,
9272,27792.3488157,-37.702827354,
9273,27794.1104148,-36.2506033208,
9274,27797.8498237,-36.9321616245,
9275,27799.8386207,-37.1504520752,
9276,27804.4611667,-35.1665181537,
9277,27807.411443,-36.4603371163,
9278,27810.3576533,-35.7296566947,
9279,27813.0771662,-36.5152255692,
9280,27815.651975,-35.6327459902,
9281,27819.3368388,-36.6859831192,
9282,27822.7525402,-34.9003369113,
9283,27825.0760385,-36.5538515163,
9284,27826.4820569,-37.3011265541,
9285,27829.368611,-36.4918079406,
9286,27832.3083231,-36.1338000992,
9287,27835.2745386,-35.8170130433,
9288,27837.9027226,-36.2692983856,
9289,27839.2605349,-37.3365074023,
9290,27840.5325903,-38.2924931583,
9291,27842.5729056,-37.7343073609,
9292,27845.6007336,-38.2861218725,
9293,27848.9464168,-37.3067055316,
9294,27851.8208069,-37.0276460043,
9295,27855.0662454,-35.2856202158,
9296,27857.3130255,-36.6013929907,
9297,27859.670352,-36.8109237278,
9298,27862.7606485,-35.698796983,
9299,27864.2002917,-36.9790220068,
9300,27866.4124878,-37.5264851454,
9301,27869.3231296,-37.8188470409,
9302,27872.7829922,-36.0638849817,
9303,27876.8282561,-36.1832937253,
9304,27877.264609,-37.5289105865,
9305,27879.1981374,-36.8895503416,
9306,27882.9801186,-36.0096356104,
9307,27886.4231204,-36.3454489891,
9308,27889.726504,-35.8332079872,
9309,27893.9338521,-36.7175109584,
9310,27896.7888706,-35.8458373963,
9311,27899.5479632,-36.132846282,
9312,27901.6067142,-37.9445857158,
9313,27906.8864403,-34.9052896604,
9314,27910.4809509,-35.1979136406,
9315,27914.0258135,-34.766673056,
9316,27916.6727328,-35.9145279658,
9317,27920.0919202,-36.4843393405,
9318,27921.894572,-37.1444280414,
9319,27925.4058431,-36.5617469574,
9320,27929.3847273,-36.2690522084,
9321,27932.7269293,-36.7775999612,
9322,27936.2176089,-36.6345660278,
9323,27939.1100882,-37.1908680983,
9324,27941.1507322,-38.4682485526,
9325,27944.7676333,-36.8110144173,
9326,27946.6412705,-37.1962413532,
9327,27948.7161863,-36.7538609277,
9328,27951.2846559,-36.7941148798,
9329,27953.3121543,-36.4031329611,
9330,27957.2499844,-36.2250704988,
9331,27961.9721795,-34.651803608,
9332,27965.5427927,-36.0193323283,
9333,27968.3733645,-37.1611557336,
9334,27972.7943707,-35.6027887357,
9335,27975.3214725,-36.7324908048,
9336,27978.6704779,-35.9489740861,
9337,27979.9509941,-36.9814523517,
9338,27983.3816394,-36.1281162339,
9339,27986.3603788,-36.2788897177,
9340,27989.448627,-35.930282565,
9341,27991.0488668,-37.0693244517,
9342,27994.3797956,-36.3703746759,
9343,27998.3600315,-35.6521828772,
9344,28001.0018854,-35.4140382866,
9345,28003.6135846,-35.8793884569,
9346,28006.5167449,-36.3795620735,
9347,28008.6200461,-36.5817113792,
9348,28009.8795834,-37.5169344342,
9349,28013.6740172,-36.8535678829,
9350,28016.5478714,-36.1956747002,
9351,28019.8055496,-36.7173786777,
9352,28022.780127,-36.1274242744,
9353,28026.7754271,-37.1430365996,
9354,28030.4501946,-37.1836068885,
9355,28032.1285969,-36.3781410177,
9356,28036.1539139,-35.0875652459,
9357,28038.5754708,-36.8176250085,
9358,28040.8793847,-35.9918310965,
9359,28043.2012568,-37.4265848062,
9360,28047.1328949,-36.0264418918,
9361,28049.2077063,-36.7241551215,
9362,28052.789462,-34.856877827,
9363,28057.7855549,-34.6186290603,
9364,28060.7209503,-37.9110516678,
9365,28063.9645534,-36.5635530166,
9366,28068.1649909,-36.1583758051,
9367,28071.7369641,-35.9805382151,
9368,28075.1231371,-36.1853642316,
9369,28078.8314111,-35.3245580273,
9370,28081.2371705,-36.1790645902,
9371,28085.0823563,-35.960626061,
9372,28087.7607513,-37.4092130027,
9373,28090.1634709,-36.9331314859,
9374,28092.2601669,-36.2723498517,
9375,28095.2401243,-36.1764408445,
9376,28099.8362456,-35.4938142728,
9377,28103.1435686,-35.4772447702,
9378,28107.4134325,-35.758364504,
9379,28111.8968449,-35.9719157369,
9380,28114.2619622,-37.394114749,
9381,28116.1339387,-37.6024408224,
9382,28117.6745737,-37.1184767594,
9383,28122.1148965,-35.6925475118,
9384,28126.2299437,-35.6647550611,
9385,28130.4856678,-35.9464160743,
9386,28132.7995744,-37.1945647808,
9387,28135.8228945,-36.6371771369,
9388,28138.3140368,-36.3828293817,
9389,28140.7166594,-36.375883708,
9390,28142.6275684,-37.1043915266,
9391,28144.6851602,-36.0417739566,
9392,28146.4464238,-36.9152160043,
9393,28148.5694008,-37.3130303088,
9394,28151.649595,-36.1541504116,
9395,28155.0953405,-36.9940000739,
9396,28159.5459667,-36.1293163626,
9397,28164.5003205,-35.3365424841,
9398,28167.3456317,-35.7220638224,
9399,28169.1467997,-36.5916318386,
9400,28173.0020307,-35.7738781653,
9401,28177.1366551,-36.5142530647,
9402,28180.6657869,-36.4426992456,
9403,28184.9417863,-36.1277683943,
9404,28189.0101718,-34.8542277502,
9405,28192.0556343,-35.2731861368,
9406,28196.2524686,-36.8475448699,
9407,28199.6549415,-36.9256973771,
9408,28202.1265802,-36.1990472778,
9409,28204.3844089,-36.0729955985,
9410,28207.9143895,-35.9867228234,
9411,28210.8102685,-36.6642411389,
9412,28215.8232008,-35.8999567462,
9413,28218.1789633,-36.9334579718,
9414,28219.9151135,-37.078382269,
9415,28223.2088184,-37.0814322805,
9416,28226.4757315,-37.0274849512,
9417,28229.6239177,-36.0022670864,
9418,28233.3954137,-36.7315534938,
9419,28236.4156961,-36.5275111133,
9420,28238.7596655,-36.2062558256,
9421,28243.0364842,-35.779388272,
9422,28245.4099015,-36.2393517162,
9423,28246.5959571,-37.4291195464,
9424,28249.9604733,-35.3451510329,
9425,28252.3557429,-37.2862289271,
9426,28254.9141309,-35.9271225987,
9427,28256.7387878,-36.7389539695,
9428,28261.2995523,-36.296167754,
9429,28264.4383438,-36.2860572738,
9430,28267.0909389,-35.5800615236,
9431,28269.9225058,-38.6294503726,
9432,28274.126107,-35.1603435824,
9433,28277.914371,-37.328989831,
9434,28281.4976303,-35.8884595001,
9435,28285.2903218,-36.9009622401,
9436,28287.0283087,-36.8827858333,
9437,28291.3791214,-36.4383458645,
9438,28294.6593512,-37.0144933197,
9439,28298.7256041,-34.5021718509,
9440,28301.0541437,-36.9979917487,
9441,28305.1360992,-36.8207691999,
9442,28307.5984682,-37.2377908569,
9443,28309.743147,-37.9411718121,
9444,28312.3103018,-36.9105096212,
9445,28315.6907521,-37.0298737196,
9446,28319.2394563,-36.4778465825,
9447,28321.1727742,-36.8346760631,
9448,28325.1449332,-36.1287128091,
9449,28328.3059667,-36.6309630515,
9450,28333.4525576,-34.9680004957,
9451,28335.8764938,-37.6862314605,
9452,28339.0837143,-35.3591621163,
9453,28342.8621418,-36.0703893649,
9454,28346.3463436,-35.7168621836,
9455,28350.0506801,-36.7253139476,
9456,28353.7382653,-36.4793859546,
9457,28357.3849218,-37.1434791151,
9458,28359.777974,-36.4831120453,
9459,28362.0373032,-36.0775676702,
9460,28365.863094,-35.8548906803,
9461,28367.5960286,-36.6275108456,
9462,28370.243908,-35.6813246684,
9463,28372.2599577,-37.1216712045,
9464,28375.0400944,-36.3681063302,
9465,28377.7062192,-36.1604352461,
9466,28381.1868723,-36.4396595803,
9467,28383.7932187,-37.2706120164,
9468,28385.7737983,-36.3646500678,
9469,28389.8926747,-34.9059385706,
9470,28391.8412514,-37.0259661606,
9471,28393.4937687,-37.6823311913,
9472,28396.1990898,-37.1678873218,
9473,28398.6707336,-35.1084119816,
9474,28401.0973702,-35.8475213793,
9475,28404.39689,-35.1590651127,
9476,28409.095522,-35.5619986001,
9477,28412.2935193,-36.9300699027,
9478,28414.8779649,-37.2236482742,
9479,28416.8896481,-37.0563718084,
9480,28420.6943467,-36.8495261907,
9481,28424.3991873,-36.0246003484,
9482,28426.1687703,-36.1078876131,
9483,28429.2515281,-35.6709403377,
9484,28432.0029868,-36.3957135691,
9485,28435.777456,-35.940034124,
9486,28436.5108196,-36.8644484587,
9487,28439.0013152,-36.6959720782,
9488,28441.6733302,-36.1451813471,
9489,28446.1549369,-36.6420583352,
9490,28448.1387448,-35.361086405,
9491,28452.2695061,-36.6396106681,
9492,28456.6329716,-35.5087183234,
9493,28460.1715797,-37.0449424493,
9494,28464.1878745,-35.2153831507,
9495,28467.5830785,-35.785166085,
9496,28471.063904,-35.8409679258,
9497,28475.1890751,-36.6909173857,
9498,28478.9200759,-36.472525477,
9499,28484.1481063,-34.7020195459,
9500,28487.972263,-36.2730944339,
9501,28491.945656,-35.3706538828,
9502,28494.978296,-36.96455087,
9503,28496.5137713,-37.5358260383,
9504,28498.3245655,-36.587285973,
9505,28502.2031321,-36.639359083,
9506,28503.3274249,-36.7212646608,
9507,28505.7857513,-36.7252801701,
9508,28509.4726154,-36.8668920899,
9509,28513.0554576,-35.6572912018,
9510,28516.0947267,-36.4239072957,
9511,28518.7041149,-36.5467183496,
9512,28520.8847627,-37.4947391056,
9513,28523.8618942,-36.8382669201,
9514,28526.2826287,-35.8148473661,
9515,28529.5877692,-37.6467829714,
9516,28532.2139305,-37.7239508303,
9517,28535.7344998,-35.5311372814,
9518,28539.6722511,-35.7930498061,
9519,28542.7631322,-36.0305325822,
9520,28546.141439,-37.3886547391,
9521,28549.6339965,-36.1824768967,
9522,28552.7554916,-37.0182500658,
9523,28557.0149391,-36.3311746318,
9524,28561.5178325,-34.9522020453,
9525,28564.4796497,-37.5409075124,
9526,28564.8776141,-38.0025770513,
9527,28567.5440333,-37.6195060921,
9528,28571.2110672,-35.5888583556,
9529,28575.4572979,-36.741806651,
9530,28578.0043844,-36.240770375,
9531,28579.458628,-36.9735755558,
9532,28583.4660859,-35.3058605517,
9533,28585.4381958,-38.7150157878,
9534,28587.3647227,-37.8305922495,
9535,28590.2889078,-36.2468209723,
9536,28592.6070821,-36.8988613769,
9537,28596.677634,-35.6388243011,
9538,28599.1910952,-36.4543157992,
9539,28600.7837139,-36.8126402611,
9540,28604.0695837,-37.2155918852,
9541,28606.8349979,-36.3458906812,
9542,28609.7156941,-35.7362394266,
9543,28613.9506851,-36.1772840567,
9544,28618.0606006,-35.9002050956,
9545,28621.9087312,-34.8467285297,
9546,28624.0280503,-36.6728713879,
9547,28627.7819258,-35.8647632958,
9548,28630.9008252,-36.68273314,
9549,28634.7632418,-37.5612124903,
9550,28637.5349489,-37.3962338621,
9551,28640.3191543,-35.3857970919,
9552,28642.9766335,-36.3569957618,
9553,28645.7141084,-36.7559316017,
9554,28649.8681388,-36.2074663985,
9555,28651.7618178,-37.0879333751,
9556,28655.1037225,-37.0275555632,
9557,28658.5231164,-36.7942581486,
9558,28661.6113642,-37.173326209,
9559,28664.8628068,-36.8712881287,
9560,28668.6220676,-36.0393072863,
9561,28672.3223839,-36.4565384183,
9562,28676.3514432,-35.5389304158,
9563,28678.5282185,-37.0501686879,
9564,28679.8200418,-38.5243137597,
9565,28681.7312922,-36.0984093565,
9566,28686.176997,-36.2520881358,
9567,28687.7498232,-37.5098464369,
9568,28689.8854977,-37.8773999608,
9569,28694.7703936,-36.2298530372,
9570,28699.4521449,-36.245111996,
9571,28701.2498664,-36.8868194067,
9572,28704.0945954,-36.2185387192,
9573,28706.0739095,-35.6441642708,
9574,28709.8476519,-36.2869952,
9575,28711.2550579,-36.9454694741,
9576,28713.733382,-37.1831803714,
9577,28717.6851053,-36.4680267145,
9578,28720.9441818,-36.4180522777,
9579,28725.5403856,-35.8987619583,
9580,28729.2603842,-36.5176537553,
9581,28732.9609562,-36.4481822537,
9582,28734.6539848,-38.3215635895,
9583,28737.0239901,-36.5065671312,
9584,28738.3560286,-36.7776254715,
9585,28740.6039948,-37.7008663348,
9586,28743.3897736,-36.3149489831,
9587,28747.6404064,-35.6936685539,
9588,28748.2859772,-37.8684151842,
9589,28749.9562324,-37.1582713273,
9590,28752.9692873,-35.7735092452,
9591,28756.279349,-36.7851639819,
9592,28757.2638446,-37.1014707491,
9593,28760.8906309,-34.8649538741,
9594,28762.0953945,-37.948736266,
9595,28765.4035447,-36.185124516,
9596,28769.0470681,-36.6757400387,
9597,28771.485763,-37.6047116089,
9598,28776.6269921,-35.7703468202,
9599,28781.210393,-35.7348387936,
9600,28784.6442632,-35.9660696052,
9601,28788.3034232,-35.850773877,
9602,28790.6381737,-36.881318795,
9603,28793.03506,-36.8996444494,
9604,28794.9781026,-36.5487251629,
9605,28799.352295,-35.9392065954,
9606,28802.05855,-36.1392640585,
9607,28803.5396171,-36.356647015,
9608,28807.6711321,-35.7855173682,
9609,28810.5967037,-36.2290841647,
9610,28812.6097169,-36.1060871126,
9611,28815.7461101,-35.6143306585,
9612,28818.9604412,-35.4464391108,
9613,28821.4150719,-36.7637173937,
9614,28823.2660912,-38.1984103462,
9615,28827.2182789,-35.8226317343,
9616,28830.2843438,-36.9593801366,
9617,28832.1023119,-37.5279153437,
9618,28836.1247919,-35.5605005302,
9619,28837.1365303,-37.3428377857,
9620,28840.4793981,-36.5294678081,
9621,28843.6918708,-35.5532648489,
9622,28845.8199602,-36.7369236095,
9623,28848.0063632,-37.6565917286,
9624,28851.0944573,-36.3833167793,
9625,28853.6106338,-35.5042169343,
9626,28857.1420424,-36.471474986,
9627,28860.784497,-36.1380475865,
9628,28863.7650584,-37.0580456378,
9629,28868.1486472,-35.5884100402,
9630,28871.6935377,-35.4653608608,
9631,28873.965068,-35.9005804549,
9632,28875.9899066,-36.5400867298,
9633,28879.3418246,-37.2697047409,
9634,28882.2479153,-36.7314657019,
9635,28885.1112894,-35.940680783,
9636,28889.8555632,-35.7158864094,
9637,28893.4435518,-34.6830031975,
9638,28895.388527,-35.938177895,
9639,28898.3720891,-36.8846209864,
9640,28902.5001136,-35.5494964656,
9641,28907.1487081,-36.1007770475,
9642,28909.8480004,-37.0145998476,
9643,28912.2681059,-37.6263905688,
9644,28915.4892221,-35.5369631253,
9645,28918.34207,-36.2537364998,
9646,28921.9830816,-35.6927413874,
9647,28923.6253205,-38.0826200502,
9648,28927.3518876,-35.9909540968,
9649,28930.0342702,-35.5031826495,
9650,28932.4255142,-36.9417858636,
9651,28935.6033915,-36.7312634214,
9652,28937.9242025,-36.5130267669,
9653,28940.4092415,-35.6417001872,
9654,28946.1658801,-35.7101477417,
9655,28949.8726184,-36.8377301985,
9656,28952.8028131,-37.0110251741,
9657,28954.8556285,-37.2076785752,
9658,28956.0425341,-37.1314857856,
9659,28957.992649,-37.7656293239,
9660,28961.117284,-36.3000792033,
9661,28964.882516,-35.514029838,
9662,28968.8729755,-35.5454007742,
9663,28971.9874604,-36.0945440416,
9664,28973.75188,-36.5855753798,
9665,28976.2078893,-36.4703043349,
9666,28981.0069783,-35.0124119063,
9667,28985.2322495,-36.6607815452,
9668,28987.4396318,-37.282810316,
9669,28992.2785912,-36.1056795969,
9670,28993.747285,-36.843888818,
9671,28997.6986317,-36.0948801769,
9672,28999.9149402,-37.6281912953,
9673,29003.2611923,-35.6616920525,
9674,29008.5095644,-35.488331485,
9675,29010.4453921,-37.5631289895,
9676,29013.8650432,-36.2936099652,
9677,29017.0846303,-35.6879059277,
9678,29018.507488,-36.916699567,
9679,29023.2204616,-35.4796222375,
9680,29026.5935713,-36.3986613759,
9681,29028.2828353,-37.745860209,
9682,29031.9975736,-36.2348363481,
9683,29034.7118904,-35.5523200122,
9684,29036.9776671,-35.9339150279,
9685,29040.559417,-36.4541031935,
9686,29042.9033673,-37.2424814872,
9687,29046.2173722,-36.3364698185,
9688,29048.8263677,-36.2220235447,
9689,29049.6894039,-37.7464191856,
9690,29051.56141,-37.2867880292,
9691,29052.8880474,-37.7966847045,
9692,29058.5041588,-35.2967795405,
9693,29061.6175092,-36.8277945476,
9694,29063.7018473,-36.5208725868,
9695,29066.8064933,-36.0257786138,
9696,29069.4616164,-37.3280933736,
9697,29072.0158292,-36.8589342309,
9698,29073.9786085,-37.8663006465,
9699,29076.6147758,-37.6198885392,
9700,29079.1679874,-37.59749306,
9701,29082.2512286,-36.5174905271,
9702,29083.4446128,-36.9629613052,
9703,29086.0869569,-37.4565954234,
9704,29087.3336585,-38.1583810172,
9705,29090.7078622,-34.9244085806,
9706,29091.9836592,-37.6328224941,
9707,29095.4734849,-36.4707381474,
9708,29098.4618048,-37.0274546672,
9709,29101.1403497,-35.7763946329,
9710,29103.7176049,-36.951419446,
9711,29107.8497528,-35.6221233984,
9712,29110.5124698,-36.9169225768,
9713,29112.8744297,-36.3709909815,
9714,29115.3227482,-36.7890325136,
9715,29117.8068767,-35.7575284241,
9716,29121.7406336,-36.475427504,
9717,29123.7179245,-37.1145123517,
9718,29127.9633417,-36.0865475359,
9719,29131.6150321,-36.7043899436,
9720,29134.8911716,-36.7864114922,
9721,29137.3310187,-36.4206613153,
9722,29141.6311716,-35.4824309537,
9723,29143.1942034,-36.9556210186,
9724,29146.4437563,-35.7332727653,
9725,29147.9152588,-37.8051838137,
9726,29151.4570523,-35.7226170387,
9727,29154.6447629,-36.8430123967,
9728,29159.0464217,-35.7260341493,
9729,29162.0362152,-36.9320704907,
9730,29165.7052204,-36.7295544286,
9731,29168.8139361,-36.757953687,
9732,29172.4722871,-35.348246244,
9733,29176.2183398,-35.8004476809,
9734,29178.4012495,-37.8581662447,
9735,29180.1685401,-37.9154477664,
9736,29184.6962821,-36.2545297064,
9737,29186.5854174,-37.7084060366,
9738,29191.7533521,-34.7588722141,
9739,29194.8551568,-36.0830245676,
9740,29199.1301041,-36.1728070002,
9741,29201.4974289,-36.491097645,
9742,29206.2328216,-35.3279921329,
9743,29210.8910877,-35.1841973518,
9744,29213.7788602,-37.0210302482,
9745,29219.1868976,-36.1804104921,
9746,29222.168428,-36.5506662929,
9747,29225.1018348,-37.1608493111,
9748,29227.0921695,-36.878465308,
9749,29231.0635924,-37.2189642835,
9750,29233.8369232,-36.8629944111,
9751,29236.5778368,-36.032870962,
9752,29239.6202765,-36.508683168,
9753,29240.8365198,-37.0863317886,
9754,29244.6795261,-35.8302467863,
9755,29248.4385472,-36.2369523834,
