Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
2557,7693.21247074,-37.2779511969,
2558,7698.05123083,-35.9224471715,
2559,7701.60824948,-35.861497394,
2560,7703.42743406,-37.8135068293,
2561,7705.35489337,-36.4948739436,
2562,7708.57955219,-36.5730586244,
2563,7710.89511031,-37.1279676552,
2564,7713.69071605,-36.4814499735,
2565,7716.98224473,-35.9386259286,
2566,7719.09592079,-37.3802981497,
2567,7722.86739385,-35.9753402829,
2568,7724.44342725,-36.7149955198,
2569,7728.27438121,-35.8426571036,
2570,7731.2797456,-35.9274576489,
2571,7733.49078358,-36.4151848911,
2572,7737.09964287,-36.6705728649,
2573,7740.21846837,-35.9729931284,
2574,7743.24776699,-35.9524858146,
2575,7747.42496184,-34.903783636,
2576,7749.78224432,-36.2861371054,
2577,7750.82963963,-36.7791690199,
2578,7754.26647562,-36.4110378395,
2579,7757.97755606,-36.9220801618,
2580,7760.77171391,-36.583007925,
2581,7764.4466656,-35.2705640731,
2582,7767.84598614,-36.2803507909,
2583,7770.46584889,-36.4650503214,
2584,7773.64465154,-37.3121727961,
2585,7775.11864485,-35.9027542648,
2586,7778.46181951,-37.1942978353,
2587,7781.80061517,-35.7705894141,
2588,7785.92969942,-35.4052662875,
2589,7788.07294837,-36.808335443,
2590,7789.85077685,-36.911434707,
2591,7792.32099529,-36.1813421057,
2592,7795.84130474,-37.6939904767,
2593,7799.36505533,-35.6186930408,
2594,7801.10066195,-37.6934912652,
2595,7804.96252156,-35.0444636516,
2596,7808.02621657,-36.6935176829,
2597,7812.51790513,-34.894061034,
2598,7815.55025204,-35.8058969273,
2599,7819.53456023,-36.7759383468,
2600,7823.35280173,-34.9403747381,
2601,7825.84683743,-36.6924269195,
2602,7827.24700398,-36.6907049973,
2603,7830.35265182,-36.8700392972,
2604,7833.63749332,-36.8082341775,
2605,7836.11411287,-36.3396534185,
2606,7837.93627235,-36.7335617175,
2607,7841.08607792,-36.8401072278,
2608,7846.00933305,-36.2977917495,
2609,7849.13216404,-37.220102619,
2610,7853.35112303,-34.9906819163,
2611,7857.45414957,-35.5538013826,
2612,7860.10862354,-36.8212546914,
2613,7862.64737622,-36.4943311755,
2614,7866.14766053,-36.6400008128,
2615,7868.36745841,-37.9263862591,
2616,7871.32665595,-37.644542119,
2617,7874.07329261,-35.701432851,
2618,7877.43868924,-36.2279140872,
2619,7880.37908245,-36.3208276883,
2620,7884.73409351,-35.6707443749,
2621,7888.53967213,-36.5288771996,
2622,7890.93282389,-36.7787807977,
2623,7893.65019404,-36.8001415919,
2624,7896.92818225,-36.6857836438,
2625,7899.95310931,-35.0424719842,
2626,7901.95994042,-36.9619084759,
2627,7905.63275194,-35.8760215799,
2628,7910.65350771,-35.0993027472,
2629,7914.11144844,-35.7069963684,
2630,7916.10779775,-36.502030706,
2631,7918.22198378,-35.9580162719,
2632,7921.19292564,-36.710056396,
2633,7923.70177174,-36.7364590615,
2634,7926.04373767,-36.6847468706,
2635,7929.58402506,-35.9363496601,
2636,7932.2130013,-36.0620678312,
2637,7934.8788604,-37.8261304997,
2638,7939.15641658,-35.8516649179,
2639,7941.44835958,-36.2525309221,
2640,7944.25854153,-36.0198782255,
2641,7948.03756182,-36.7638472251,
2642,7951.68158992,-35.1250231246,
2643,7953.89093901,-36.0970366566,
2644,7957.77777626,-36.194470902,
2645,7961.2185418,-36.9718277419,
2646,7964.30725114,-36.0844097847,
2647,7966.6138876,-36.4244120733,
2648,7970.27408194,-35.6675036087,
2649,7973.4013115,-37.1043915321,
2650,7976.37927383,-37.6605076972,
2651,7979.4574132,-35.37084158,
2652,7981.28608876,-37.3359186635,
2653,7984.77631303,-35.6939033927,
2654,7987.89892526,-37.9010333954,
2655,7990.74560249,-37.4338543609,
2656,7994.0888765,-35.4057028077,
2657,7999.12205046,-35.7725403264,
2658,8001.47148977,-37.3672096012,
2659,8004.33195815,-37.1202113107,
2660,8005.94999049,-36.7290449802,
2661,8008.52336057,-36.0485495378,
2662,8011.56573057,-36.5297295484,
2663,8014.75039276,-36.2567806769,
2664,8017.83274489,-36.3253719912,
2665,8021.17405484,-37.7889452896,
2666,8023.56372119,-37.5017991701,
2667,8025.4104881,-36.3082618171,
2668,8031.06232932,-35.7970956097,
2669,8033.5576329,-37.6194192768,
2670,8036.16235058,-36.8005623933,
2671,8038.97396619,-35.4478834464,
2672,8041.8886111,-36.7412225102,
2673,8043.84459352,-37.4963736077,
2674,8044.76526784,-37.0530957382,
2675,8047.17410579,-37.6326379597,
2676,8047.9410927,-37.9582209579,
2677,8052.05839169,-36.5952868052,
2678,8055.89414324,-36.7360083718,
2679,8059.33209105,-35.0921966521,
2680,8063.02829893,-35.3216544067,
2681,8065.85595152,-37.1864590149,
2682,8068.77206678,-37.0337159397,
2683,8072.43295552,-36.5251925579,
2684,8074.3031049,-37.0121526592,
2685,8078.72128237,-35.7945440009,
2686,8081.65830451,-36.7123252615,
2687,8086.66152464,-35.5303615583,
2688,8089.98427848,-36.2592124033,
2689,8092.49700024,-36.5342353863,
2690,8097.1616053,-36.0152782571,
2691,8099.28171134,-37.2067564122,
2692,8103.31719726,-35.553644824,
2693,8107.51745779,-36.7887769787,
2694,8111.52102062,-34.7017349748,
2695,8114.22980692,-35.8562794332,
2696,8116.54327584,-37.1844888986,
2697,8120.93206256,-35.5135149005,
2698,8123.31598677,-36.3802749039,
2699,8125.74950402,-37.3096949635,
2700,8128.24064982,-36.5920480117,
2701,8131.01085889,-35.8090977961,
2702,8133.07890604,-35.9654093347,
2703,8137.06036024,-36.0112458674,
2704,8139.59978743,-36.5934046815,
2705,8143.51363465,-36.9469225219,
2706,8146.39657926,-36.4158423174,
2707,8149.69623234,-36.1180968109,
2708,8152.51851224,-35.7550115002,
2709,8153.81710231,-37.9535550882,
2710,8157.41277987,-36.2424817228,
2711,8160.453663,-36.7164771957,
2712,8163.93864078,-35.5891740309,
2713,8166.75595891,-36.1850830271,
2714,8169.49051495,-36.7160358153,
2715,8172.40902771,-37.6027204045,
2716,8175.04672304,-36.2455928462,
2717,8178.06969011,-35.5425486427,
2718,8181.15408611,-36.6748715538,
2719,8184.91433978,-35.9391123094,
2720,8188.28189202,-35.2967610795,
2721,8190.45005972,-37.8726707232,
2722,8193.65911701,-36.5562018196,
2723,8197.01959302,-36.4887399847,
2724,8200.6066464,-36.1119764768,
2725,8203.920806,-35.7798297532,
2726,8207.69298488,-36.5443836477,
2727,8209.97006459,-35.9781501028,
2728,8212.82603513,-36.8664114078,
2729,8216.61441253,-35.923359171,
2730,8218.95804584,-36.2582836287,
2731,8221.34177478,-36.6220746758,
2732,8224.18517672,-35.0240272485,
2733,8227.12300401,-35.9127362071,
2734,8229.29450659,-37.1333382,
2735,8232.46988298,-36.5077899899,
2736,8236.46776865,-36.9311658269,
2737,8238.2201642,-37.2493602355,
2738,8240.62353375,-36.0630938113,
2739,8243.69369164,-36.816168839,
2740,8247.30398331,-36.7616260669,
2741,8250.74679854,-36.7184083332,
2742,8252.82356601,-36.5155069934,
2743,8255.10227678,-37.2851324391,
2744,8258.08541257,-36.5340189755,
2745,8261.57597114,-36.2549533857,
2746,8265.45083143,-37.0121291252,
2747,8268.4001034,-36.6855004494,
2748,8271.51890319,-36.4642198701,
2749,8275.27315193,-36.341518964,
2750,8277.36013073,-38.4473001729,
2751,8281.15423685,-34.9847784885,
2752,8284.57451822,-35.9363420027,
2753,8287.847133,-35.8247655389,
2754,8290.20780796,-37.2556805192,
2755,8292.55666926,-36.7153231894,
2756,8295.50649739,-36.295564316,
2757,8299.37299937,-35.9424639581,
2758,8301.65991522,-38.2254302425,
2759,8305.08516446,-36.8319779664,
2760,8306.25074104,-37.0073097648,
2761,8308.03889587,-36.7213482662,
2762,8310.28762367,-35.6779920448,
2763,8313.35875011,-36.8851153336,
2764,8317.61365901,-35.6296326038,
2765,8319.21334328,-37.411130334,
2766,8321.56542247,-36.5452431829,
2767,8325.56523717,-35.3107139688,
2768,8328.06819247,-36.5555675657,
2769,8332.35389407,-35.9268210451,
2770,8335.32981583,-36.1971294639,
2771,8338.58764599,-35.8555530182,
2772,8342.01399613,-35.5142160514,
2773,8345.13014163,-35.6196479284,
2774,8349.99717028,-36.0908747122,
2775,8354.4637167,-35.3692437354,
2776,8358.96942428,-36.4112713623,
2777,8361.81086727,-36.7131466493,
2778,8364.8361192,-36.8916665421,
2779,8368.41742219,-35.504764814,
2780,8372.21242455,-36.2754989065,
2781,8374.66001396,-35.9754819179,
2782,8376.32375404,-36.9385422374,
2783,8378.24323596,-37.2164653373,
2784,8382.38139917,-36.0992867121,
2785,8383.38129534,-37.6251672317,
2786,8386.80473664,-35.7729646996,
2787,8390.05290236,-35.0469206232,
2788,8391.5204065,-37.456111255,
2789,8393.73243189,-37.4847425459,
2790,8395.79184295,-36.5470903142,
2791,8398.96181503,-37.1804883014,
2792,8400.71298159,-38.1785473894,
2793,8402.41557097,-36.6678892418,
2794,8405.59662067,-35.5470258975,
2795,8407.17361874,-38.0800979895,
2796,8410.82075487,-37.4630936409,
2797,8413.63816643,-36.4352002187,
2798,8415.99381031,-35.900029333,
2799,8420.14305363,-35.6402824534,
2800,8422.98496878,-36.9678776417,
2801,8425.63742599,-37.0012111726,
2802,8428.31044413,-36.1970938214,
2803,8433.06918095,-35.2774023798,
2804,8436.14979829,-36.8126131044,
2805,8439.18059804,-36.8322050077,
2806,8439.2385604,-37.6018980659,
2807,8440.76691588,-38.1647610418,
2808,8442.87541995,-36.1570168997,
2809,8445.01505836,-36.8102698972,
2810,8448.04107079,-35.9737279858,
2811,8450.64116442,-36.0667759612,
2812,8452.68230873,-37.9296381255,
2813,8456.15049697,-36.7913596045,
2814,8458.94456196,-36.7631225551,
2815,8463.02228791,-36.2077803894,
2816,8465.82389392,-36.7511748502,
2817,8467.69921334,-36.2730681092,
2818,8472.2695529,-35.7936356928,
2819,8475.26533612,-36.0530784434,
2820,8478.16876842,-37.0016403905,
2821,8480.89183498,-36.6726209907,
2822,8483.26050101,-36.4669847531,
2823,8486.20973859,-37.109951545,
2824,8487.75611911,-38.7076823586,
2825,8490.10758328,-36.1530567098,
2826,8493.30372579,-36.0758945973,
2827,8496.95663512,-36.7498820476,
2828,8498.57195446,-36.4416379228,
2829,8501.09345609,-36.1737582074,
2830,8503.32979439,-36.7286029479,
2831,8505.50183672,-36.5096978729,
2832,8507.30963203,-37.9254343264,
2833,8513.22834029,-35.0411065898,
2834,8517.2559998,-36.5816040582,
2835,8519.87934109,-35.8053763896,
2836,8521.9165978,-36.8572517689,
2837,8523.37780985,-37.9666988122,
2838,8526.38893008,-37.3595460553,
2839,8529.51688715,-36.3183542381,
2840,8532.06668912,-37.3372112213,
2841,8533.56130539,-36.9983161836,
2842,8537.64641769,-36.8711142043,
2843,8539.47665192,-37.2993305741,
2844,8541.9040865,-37.3337422134,
2845,8546.30166599,-34.6583632374,
2846,8550.4756187,-35.2516376421,
2847,8553.3800279,-36.4532773383,
2848,8558.26753131,-35.8892080254,
2849,8561.78336079,-34.6987035404,
2850,8565.74375218,-35.2800654467,
2851,8569.06598763,-35.8458951572,
2852,8571.4366287,-35.6484152544,
2853,8574.99241458,-37.378108457,
2854,8578.91159368,-35.6311402887,
2855,8581.54012403,-36.4411460132,
2856,8585.66766264,-36.1249318832,
2857,8587.8139244,-37.0019958834,
2858,8591.9341854,-36.4860448621,
2859,8595.42402297,-36.2483198497,
2860,8598.21823775,-37.496013115,
2861,8601.02969546,-36.2366550506,
2862,8604.81770189,-35.9210108432,
2863,8608.82809826,-36.427798435,
2864,8613.23877304,-35.9552535956,
2865,8616.10220952,-36.8568740649,
2866,8618.39422902,-36.4598454717,
2867,8622.33703862,-34.8690177471,
2868,8625.31972676,-36.6644860679,
2869,8629.57518673,-35.7932540391,
2870,8634.22433623,-36.1188626359,
2871,8637.65957016,-37.2273303987,
2872,8642.15125223,-35.2744870749,
2873,8644.27639229,-37.3947380458,
2874,8648.34233503,-36.3712267829,
2875,8651.62614002,-36.7451766703,
2876,8655.28672665,-35.9352567393,
2877,8655.72083569,-37.3910593854,
2878,8660.45874206,-35.6909133735,
2879,8662.18549052,-36.1878653683,
2880,8664.0965705,-37.2138232238,
2881,8666.68330459,-36.1160984456,
2882,8670.14326123,-36.7330697697,
2883,8673.77693465,-36.105342469,
2884,8677.39362103,-36.4087013923,
2885,8678.98329665,-38.2054172344,
2886,8682.24434501,-36.895555721,
2887,8685.34701066,-36.7789704308,
2888,8688.56704261,-36.7500957476,
2889,8691.07055248,-36.830569087,
2890,8692.96380965,-36.6939004495,
2891,8697.24462476,-36.0543548376,
2892,8702.7452909,-35.5637906647,
2893,8705.06170535,-37.2158269478,
2894,8706.77256644,-37.0071220985,
2895,8709.76569475,-37.4989140994,
2896,8712.96275393,-36.2857276455,
2897,8714.87464721,-37.211279917,
2898,8715.94215529,-37.3596772751,
2899,8718.77435589,-36.4981915488,
2900,8721.51272368,-35.7898781886,
2901,8725.59867172,-36.8848829833,
2902,8728.0837842,-36.7953252398,
2903,8730.36820284,-35.7025220241,
2904,8732.31652876,-36.3223142077,
2905,8736.57929729,-36.6819036822,
2906,8739.71520558,-35.7791700591,
2907,8744.16274349,-36.3300438252,
2908,8747.22963271,-36.8796912257,
2909,8749.30668517,-37.2155435695,
2910,8751.07185477,-37.4054065734,
2911,8753.50278946,-35.9926427846,
2912,8758.10004514,-35.7869206057,
2913,8760.02531782,-37.5318583269,
2914,8763.13155886,-36.5025911738,
2915,8765.51045454,-35.92961939,
2916,8768.6262082,-37.0828765701,
2917,8772.14423891,-36.1709498739,
2918,8774.09085048,-37.7828609852,
2919,8778.68884215,-34.986019196,
2920,8782.70604696,-34.9290550983,
2921,8785.8117039,-36.7652426616,
2922,8788.9447441,-36.427055381,
2923,8789.88568399,-37.358184288,
2924,8793.00181408,-36.1996767933,
2925,8796.92581344,-35.8693902533,
2926,8798.91887752,-36.206849792,
2927,8802.87162465,-36.3483348985,
2928,8803.85594431,-38.4390380982,
2929,8806.94106326,-36.6863488652,
2930,8810.05312159,-35.9625141337,
2931,8811.61885813,-37.4355348735,
2932,8815.05290197,-36.7336480961,
2933,8817.68813886,-36.6479031225,
2934,8820.34064221,-36.5059231461,
2935,8824.02017737,-35.7605873709,
2936,8826.58132988,-37.1733630666,
2937,8830.06022541,-35.63790939,
2938,8832.01924763,-37.3094611893,
2939,8835.20823581,-36.5475019589,
2940,8836.84963972,-37.6128964915,
2941,8841.47985169,-36.0081881829,
2942,8845.14733485,-37.537599081,
2943,8846.92498718,-37.625963155,
2944,8851.0713349,-36.9240709844,
2945,8856.76008987,-34.7888526329,
2946,8860.83946827,-34.9963046397,
2947,8862.56092,-36.4454192189,
2948,8866.29833614,-36.2709429907,
2949,8868.94098725,-37.0866630899,
2950,8871.8764195,-37.2595240491,
2951,8876.53554001,-35.7585388453,
2952,8880.40266048,-35.320638302,
2953,8882.83254397,-37.1533927314,
2954,8885.23450738,-37.4116755845,
2955,8887.9745517,-36.3635273403,
2956,8891.2464249,-36.9896737748,
2957,8894.46832246,-36.7580880822,
2958,8897.9563746,-37.5515518294,
2959,8901.70641619,-35.6095945931,
2960,8903.87977813,-38.0925965203,
2961,8906.18869435,-36.8227937586,
2962,8910.00773478,-35.7822899346,
2963,8913.48924167,-36.7876922206,
2964,8916.82447472,-35.1543878783,
2965,8921.39977171,-36.1055742196,
2966,8923.8491353,-36.6151963371,
2967,8927.29640148,-36.3721723337,
2968,8931.96591263,-36.0071903797,
2969,8935.13104841,-36.8035045267,
2970,8938.34395038,-36.855142492,
2971,8941.7462633,-36.4528533602,
2972,8944.97607285,-36.9875049319,
2973,8947.42697892,-35.9719073469,
2974,8951.33401829,-35.5353358541,
2975,8956.0013192,-36.701814656,
2976,8959.46307189,-36.4281826956,
2977,8961.17737372,-36.9340642989,
2978,8962.47669806,-36.6529634214,
2979,8965.91272182,-35.883685364,
2980,8969.73611351,-36.2231780622,
2981,8971.77656109,-37.7591418576,
2982,8973.04569146,-37.4878257564,
2983,8977.83713436,-34.4924409877,
2984,8980.46391434,-37.0401414886,
2985,8983.74712094,-36.9139193626,
2986,8986.81080064,-36.0672358181,
2987,8990.84905559,-35.8215780479,
2988,8992.640268,-36.6027728988,
2989,8995.59052825,-36.6716722881,
2990,8999.15173569,-36.8167495802,
2991,9001.28053494,-37.2266598328,
2992,9004.06840125,-37.057842873,
2993,9006.66917457,-36.2506830168,
2994,9008.85157433,-36.9186204608,
2995,9011.80447802,-36.0130035233,
2996,9013.7947563,-37.1368209913,
2997,9017.48408747,-35.8754927618,
2998,9019.4824014,-37.248719865,
2999,9023.27511702,-35.1443101799,
3000,9026.22899776,-36.5933708503,
3001,9030.3174042,-35.8207044609,
3002,9034.07705305,-36.6376543906,
3003,9036.58535902,-37.329468369,
3004,9040.8810276,-36.0288492477,
3005,9041.67291277,-37.4093532135,
3006,9043.88157655,-37.2531170806,
3007,9048.27806039,-35.3803762263,
3008,9052.33967709,-36.4090336348,
3009,9055.27022232,-35.8004905216,
3010,9057.88795267,-36.853896632,
3011,9060.80063376,-36.4549162741,
3012,9063.80698979,-35.4876772444,
3013,9067.02887693,-36.3547611132,
3014,9069.74880919,-37.3525137891,
3015,9072.20396276,-36.4370750527,
3016,9075.17809889,-35.3759355865,
3017,9078.68628597,-36.1147331027,
3018,9082.03144637,-36.2623595967,
3019,9084.81785719,-36.3124570541,
3020,9089.08486408,-35.498294561,
3021,9091.49801776,-36.7907739542,
3022,9095.17278431,-36.2371226135,
3023,9097.74705664,-36.5692188815,
3024,9099.8762842,-36.9223262425,
3025,9102.2736706,-36.8089374872,
3026,9105.15825447,-37.2668022502,
3027,9107.18046701,-35.4950747267,
3028,9110.97296127,-35.6970739723,
3029,9114.96666827,-35.928496338,
3030,9117.77309109,-36.5376184793,
3031,9119.00581289,-37.867325974,
3032,9122.36941119,-35.9967739548,
3033,9124.6231576,-36.2708396028,
3034,9127.47369737,-35.9958269068,
3035,9131.91310548,-36.0597540646,
3036,9133.53699788,-37.7580472895,
3037,9136.0402935,-36.5997602607,
3038,9139.77363328,-36.3127269339,
3039,9143.37166634,-35.3063149368,
3040,9145.04959507,-37.5014585589,
3041,9148.54313502,-36.7510058116,
3042,9152.84814583,-35.9188150408,
3043,9155.1669066,-36.9433127043,
3044,9158.4608496,-35.8184575168,
3045,9160.80199351,-37.2922168801,
3046,9163.45395653,-36.035680023,
3047,9167.03110732,-37.0456344581,
3048,9170.89390395,-36.4045822376,
3049,9174.28469449,-35.3211603983,
3050,9177.67783661,-37.0206592529,
3051,9179.22318118,-38.3709450928,
3052,9181.8582984,-37.1576654269,
3053,9184.80529094,-36.1299804993,
3054,9187.20537526,-35.8926829451,
3055,9191.49656982,-36.4455828053,
3056,9195.60119596,-35.8315714692,
3057,9198.81132828,-36.8176787248,
3058,9201.45971634,-36.1704268497,
3059,9203.7485829,-36.9535147065,
3060,9207.2054139,-36.250620486,
3061,9211.39115994,-35.9428111319,
3062,9214.71295186,-36.3792980371,
3063,9217.25784432,-35.9370676437,
3064,9218.56071131,-38.2329263161,
3065,9222.35090366,-35.1111911931,
3066,9224.99645263,-36.2508133892,
3067,9227.73739558,-37.1442114989,
3068,9230.96196146,-36.9814512223,
3069,9233.25971753,-36.6167774676,
3070,9234.899146,-37.7819640634,
3071,9238.41886208,-35.3491206196,
3072,9243.3545642,-35.2650084911,
3073,9246.11156593,-36.1472421605,
3074,9247.06279398,-37.9654689298,
3075,9247.94280218,-37.7485851034,
3076,9251.72806249,-36.2862987204,
3077,9255.50775983,-35.3505307745,
3078,9258.62313538,-35.535351767,
3079,9259.88286808,-37.0760614063,
3080,9263.13888747,-35.3268333933,
3081,9266.01207903,-36.1277053248,
3082,9269.01758539,-37.1905421067,
3083,9272.9590588,-35.0836942556,
3084,9275.49417159,-37.3669967568,
3085,9280.17612183,-35.7685327463,
3086,9281.77107646,-36.1296270045,
3087,9286.75852075,-35.2441432069,
3088,9289.46115445,-37.4855102987,
3089,9293.24032987,-36.2707523657,
3090,9296.08386575,-35.8629489027,
3091,9298.84104766,-37.0640026546,
3092,9302.74038349,-36.0703361761,
3093,9304.56155644,-37.5256322721,
3094,9307.80886023,-36.189219766,
3095,9310.91978878,-36.441441904,
3096,9312.99882447,-36.8777695243,
3097,9317.15309837,-34.9376993731,
3098,9320.18722639,-36.2342240091,
3099,9323.6415192,-36.0478599889,
3100,9327.21659134,-36.6738055355,
3101,9330.17198192,-36.8867348035,
3102,9331.23208393,-37.2996761659,
3103,9334.75109208,-35.7583641994,
3104,9338.72072642,-36.502327231,
3105,9341.62873307,-36.9083603809,
3106,9344.95787969,-36.0250353134,
3107,9346.90837252,-36.7932526264,
3108,9350.68931206,-36.5953206603,
3109,9353.20950167,-36.2830327501,
3110,9353.72402552,-37.9716313159,
3111,9356.04319941,-35.9083181285,
3112,9357.78602733,-36.6425523795,
3113,9360.520544,-36.1462842851,
3114,9364.60455322,-35.9043036143,
3115,9367.73090682,-37.1377253585,
3116,9368.88958688,-37.4076773971,
3117,9373.3709748,-36.7325142598,
3118,9375.02343762,-37.0151996593,
3119,9377.2265323,-36.3334688073,
3120,9379.41531698,-37.555762511,
3121,9382.70521442,-36.065444277,
3122,9386.43874174,-36.0357929563,
3123,9390.32384138,-36.042451452,
3124,9394.47687192,-35.9248266779,
3125,9397.77537398,-35.7380929482,
3126,9400.58670795,-36.116120607,
3127,9403.13189473,-36.7465991807,
3128,9405.25590774,-36.6131804005,
3129,9408.19940685,-36.4579244776,
3130,9410.32363745,-36.7115749215,
3131,9412.85408235,-36.2380162515,
3132,9416.58234321,-35.6787998629,
3133,9420.25381635,-36.8064005258,
3134,9424.65382059,-36.5098388555,
3135,9426.66263513,-37.05413635,
3136,9429.92423138,-36.4386488447,
3137,9434.28749163,-35.6524271612,
3138,9437.35957529,-35.6490578773,
3139,9440.94551397,-34.9888365696,
3140,9444.01622374,-37.2370321072,
3141,9446.23058514,-36.4476212173,
3142,9448.90168382,-35.9108277031,
3143,9452.69840526,-35.8883355593,
3144,9455.93481663,-37.1960015089,
3145,9459.45449276,-37.3410242039,
3146,9462.3290026,-35.8969665761,
3147,9466.54016459,-36.0941659826,
3148,9468.77342924,-36.8746806548,
3149,9471.85421282,-35.5832179589,
3150,9476.87670583,-33.9831574807,
3151,9480.88334108,-35.505664534,
3152,9483.09354948,-36.7060722864,
3153,9485.08072456,-37.1063595749,
3154,9488.04341462,-35.9459913617,
3155,9491.31933655,-36.7411958112,
3156,9494.2249086,-35.9798790878,
3157,9496.92527931,-36.5179971138,
3158,9500.3379117,-35.9077610249,
3159,9502.34506258,-37.2692374479,
3160,9504.86072654,-37.9199348801,
3161,9507.93008676,-36.2646807227,
3162,9509.93908679,-36.8456973751,
3163,9515.06822519,-35.4421821639,
3164,9518.5564368,-36.8473074575,
3165,9522.55585613,-36.5722572902,
3166,9525.93075412,-35.6163408556,
3167,9528.84914041,-36.3729368074,
3168,9531.5422404,-36.8373795457,
3169,9535.49730939,-36.7993847463,
3170,9538.34103645,-36.8741020417,
3171,9541.85840651,-35.7286630828,
3172,9545.79249948,-36.4761620557,
3173,9547.68041097,-36.6830626062,
3174,9551.49889926,-35.829832157,
3175,9555.84795233,-36.0334065527,
3176,9560.50764266,-34.7414266384,
3177,9562.0646962,-37.482767286,
3178,9565.22295015,-36.8667753207,
3179,9568.43647969,-36.5559206268,
3180,9572.36802952,-37.0475345072,
3181,9574.87340571,-37.2601681183,
3182,9575.70671932,-37.0512376479,
3183,9577.30700288,-37.2279369055,
3184,9578.35433737,-37.8281135214,
3185,9580.60341407,-36.5881506737,
3186,9583.32143042,-36.1354443093,
3187,9585.70068147,-37.2468123098,
3188,9587.42232845,-36.4143124794,
3189,9591.76547692,-36.59712066,
3190,9595.9155516,-34.6230307276,
3191,9597.98445586,-36.5435482268,
3192,9601.85812462,-36.1575092434,
3193,9605.23174417,-36.8482031841,
3194,9608.35317994,-35.4112662696,
3195,9612.59246954,-36.1810297234,
3196,9614.47269089,-37.3440794109,
3197,9616.25316631,-37.0551111792,
3198,9621.22235018,-35.1089112374,
3199,9625.32210265,-35.5051151452,
3200,9627.92731781,-37.3025333942,
3201,9629.80672349,-36.2256154542,
3202,9633.38791659,-35.7006070796,
3203,9635.7759991,-36.6132231225,
3204,9639.24022262,-36.15700707,
3205,9641.89737472,-35.8710980162,
3206,9642.917278,-37.4287109175,
3207,9646.26503561,-36.9084684292,
3208,9647.50466403,-37.8939945498,
3209,9650.7005147,-36.2399557218,
3210,9652.83377923,-37.2238365297,
3211,9657.08525268,-36.6372361973,
3212,9660.53941481,-36.1205368182,
3213,9663.51665741,-36.3278359597,
3214,9666.67816611,-35.7633000472,
3215,9667.76859801,-37.1852210633,
3216,9670.51427834,-36.3536931177,
3217,9673.89485394,-36.1566587092,
3218,9676.92383491,-36.9673945743,
3219,9679.85760281,-37.0542749606,
3220,9682.51382537,-36.8715790089,
3221,9685.49068897,-35.7960082642,
3222,9687.96335544,-37.340574703,
3223,9690.77329156,-36.6466490629,
3224,9693.0189352,-37.8593183351,
3225,9697.09353696,-34.7909581483,
3226,9698.07177706,-38.0856478799,
3227,9699.92113094,-36.1081746043,
3228,9702.97331517,-37.402440486,
3229,9705.34696707,-37.8035747966,
3230,9707.62270053,-36.3967539673,
3231,9710.20468414,-36.921620004,
3232,9713.79606524,-36.2228523348,
3233,9717.04991629,-35.6507195489,
3234,9720.02402669,-37.5137637385,
3235,9723.7847306,-36.3746190203,
3236,9726.34000239,-37.1279144913,
3237,9729.92247036,-36.7157857209,
3238,9733.68489996,-36.7894053476,
3239,9736.31314055,-37.453997985,
3240,9739.26813126,-37.393768534,
3241,9742.83058319,-34.6541000102,
3242,9746.75604758,-35.5832737171,
3243,9749.21829473,-37.2519198869,
3244,9751.33131661,-37.1740814275,
3245,9754.0614249,-37.2896716565,
3246,9757.04195601,-36.1727397487,
3247,9758.99627028,-36.3813974441,
3248,9763.00167743,-36.2067129614,
3249,9767.27825594,-36.3913376834,
3250,9770.49635628,-36.7649836241,
3251,9773.21999438,-37.9701778202,
3252,9776.11388373,-36.0537332074,
3253,9779.67360462,-36.2001911648,
3254,9783.06136629,-35.8270524345,
3255,9785.36294634,-35.9533229922,
3256,9786.97765031,-37.6004721644,
3257,9788.43399102,-37.0059790899,
3258,9791.69064065,-37.1202468713,
3259,9795.48341573,-35.7566455992,
3260,9797.48346836,-36.9452887434,
3261,9799.18688976,-36.3443202228,
3262,9802.67817248,-35.5010618358,
3263,9805.81354904,-36.4959639684,
3264,9809.11586608,-35.4964751335,
3265,9812.07349118,-36.6037808082,
3266,9815.62553594,-36.8670531094,
3267,9816.11199206,-37.511832922,
3268,9820.02626893,-34.9562634501,
3269,9822.9255193,-36.3093795883,
3270,9827.09746654,-34.8716453251,
3271,9829.8671047,-37.538177697,
3272,9833.35602304,-36.0197739979,
3273,9834.78070013,-36.9448742878,
3274,9838.45960311,-37.4000216405,
3275,9840.32971828,-37.4065810344,
3276,9843.35761056,-37.0769193181,
3277,9846.94201182,-36.4069967969,
3278,9850.77838677,-37.3462511966,
3279,9853.31849088,-36.3709655339,
3280,9856.66736314,-36.0513836653,
3281,9858.34759304,-37.7252022517,
3282,9860.82778815,-37.5054340992,
3283,9863.50825161,-36.8312178546,
3284,9866.83433061,-37.2556256494,
3285,9869.42138968,-37.4323982551,
3286,9872.57805013,-37.4567185195,
3287,9876.48853209,-36.429821539,
3288,9881.13650201,-34.5345285266,
3289,9884.63275232,-34.9256068558,
3290,9885.88381635,-36.8710835826,
3291,9886.79802501,-37.5273765031,
3292,9889.29791996,-37.2335999,
3293,9892.27763035,-37.3861653226,
3294,9896.10603037,-36.7247931353,
3295,9898.43015738,-37.1398141427,
