Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
326,1063.58194274,4.06754828294,
327,1066.07304738,3.55717097216,
328,1068.26131021,2.72880496106,
329,1070.69794204,2.79166128728,
330,1073.30686819,3.83227304163,
331,1076.42255902,4.54792133642,
332,1078.70261945,3.73273487587,
333,1082.09524657,3.5600791096,
334,1084.33567239,3.05373496076,
335,1086.65260013,3.91807922452,
336,1090.90070599,3.99644874782,
337,1095.07208437,3.76939919504,
338,1099.88895477,3.18335823464,
339,1103.51166643,4.65993948888,
340,1105.91902378,2.86083534235,
341,1109.98361236,4.35981640989,
342,1112.71747849,2.73571575988,
343,1115.80609677,3.94095207786,
344,1117.97318846,3.28423679355,
345,1121.1124291,3.81758444397,
346,1124.33093418,2.64241715893,
347,1128.32652951,4.27136923675,
348,1131.58546313,3.57021256545,
349,1136.44271896,5.48028035604,
350,1140.71557941,3.47458156134,
351,1144.54773563,3.66120640038,
352,1147.23829522,2.81402335355,
353,1149.90715409,3.10068906135,
354,1152.56854926,2.44102196867,
355,1156.03955688,2.98750643676,
356,1159.58860139,4.38507415785,
357,1163.91900318,3.95277763649,
358,1166.92790627,2.11239646712,
359,1170.91343307,5.47233294824,
360,1173.58752959,2.81507951161,
361,1179.17890897,4.91858747945,
362,1183.62347816,3.9094558971,
363,1186.58176932,3.56206339667,
364,1190.47890511,3.7338899421,
