Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
795,2416.19327115,-36.1952786584,
796,2417.96780365,-36.8933685568,
797,2421.06368397,-36.2943229445,
798,2422.22960495,-37.8118711379,
799,2425.89025517,-36.9733981971,
800,2429.34482633,-37.3732714571,
801,2433.38866192,-36.4845231604,
802,2437.7968722,-34.0939702513,
803,2442.34894269,-36.054065157,
804,2444.55849243,-36.3453776378,
805,2447.2028313,-36.5944041091,
806,2449.63967487,-36.8321625931,
807,2453.2713763,-35.3722240162,
808,2455.56615331,-37.1129530029,
809,2459.33045554,-37.4047189702,
810,2462.42997509,-36.8286819184,
811,2464.32503497,-36.4191255752,
812,2466.82916601,-37.8485608241,
813,2470.32429173,-36.5579053863,
814,2473.96491961,-37.2239469126,
815,2476.5573222,-37.5071462523,
816,2478.70573523,-36.5545397151,
817,2482.21418566,-37.5246413328,
818,2486.93634378,-36.3976934099,
819,2489.54088332,-36.8391376133,
820,2492.80938307,-36.3022061498,
821,2495.91057154,-37.6186389562,
822,2497.62227583,-37.9615665278,
823,2500.95174646,-36.9039650204,
824,2503.69662227,-36.5193346389,
825,2507.4337271,-36.3492648347,
826,2510.98262066,-36.8761385553,
827,2515.33843456,-35.2875941583,
828,2519.2372262,-35.4280026199,
829,2522.8630452,-36.9099526826,
830,2527.91647312,-35.1782423209,
831,2530.09646421,-36.3060142378,
832,2532.54079946,-37.1877890175,
833,2535.6093003,-36.7460718426,
834,2538.9188848,-35.8701916206,
835,2541.24474332,-38.0753826255,
836,2543.06479212,-36.8059982859,
837,2544.60785564,-37.665677232,
838,2547.77222607,-35.8092625731,
839,2550.97730565,-35.7812371723,
840,2554.09039028,-36.6628463547,
841,2558.75928997,-36.7414459218,
842,2560.87466653,-37.5891369772,
843,2564.25477436,-36.7471425622,
844,2567.23206873,-36.2505907333,
845,2570.48632841,-35.8615601175,
846,2574.1547658,-37.6913406552,
847,2577.77438361,-36.2261908801,
848,2578.68776934,-37.8856600882,
849,2579.88960006,-38.4425373609,
850,2582.25649544,-35.9430939144,
851,2584.71909443,-35.731795878,
852,2588.09505445,-36.962308282,
853,2591.34244501,-36.7033417788,
854,2592.59920703,-36.9764257353,
855,2595.73408674,-37.4119061793,
856,2597.87281816,-36.0585547038,
857,2600.54630064,-36.7854174131,
858,2604.53721308,-37.2422212562,
859,2607.50161596,-37.2617753435,
860,2610.37580893,-36.3935505502,
861,2613.92466261,-36.5205044769,
862,2617.62724394,-36.6093707549,
863,2622.13963849,-35.5764065647,
864,2625.03056658,-35.7955867253,
865,2628.86992491,-36.3593437847,
866,2632.29561878,-36.7869049667,
867,2635.74267639,-36.5029949884,
868,2639.12569689,-36.2297374204,
869,2641.5151682,-37.8269614328,
870,2644.73165786,-36.858346997,
871,2647.534781,-36.7508873442,
872,2649.22563636,-36.2498506731,
873,2653.29468449,-36.2024603499,
874,2655.41011986,-37.0057461085,
875,2660.17770622,-36.2790266997,
876,2662.69886722,-37.42412805,
877,2666.17022422,-36.816484207,
878,2669.92027084,-34.8235063632,
879,2672.39163446,-36.1521090882,
880,2676.19921245,-35.0774025623,
881,2678.61933673,-36.4825662386,
882,2682.35828521,-36.9439677188,
883,2686.69400041,-35.7242205213,
884,2688.67995346,-35.9972708763,
885,2691.98733572,-36.746786488,
886,2695.42261131,-36.3091227325,
887,2698.12707291,-37.2263240803,
888,2700.68783241,-37.709543241,
889,2705.61613176,-34.5517389104,
890,2709.46861164,-34.7182525742,
891,2713.36567971,-35.0223190258,
892,2717.16855956,-35.0117275642,
893,2720.45766099,-36.9968893359,
894,2722.94886015,-36.4720046918,
895,2725.55460201,-36.1740872688,
896,2728.56969108,-35.5698865936,
897,2732.07579359,-36.9167687198,
898,2735.3557613,-36.4415131115,
899,2739.63849589,-35.2606702908,
900,2743.64957898,-35.8744384612,
901,2747.67901522,-36.3155508574,
902,2751.89952218,-35.661831494,
903,2755.08479762,-36.0794379127,
904,2759.63137939,-35.1612570951,
905,2762.47870585,-38.1482971501,
906,2767.26737459,-36.2976444794,
907,2770.60799225,-35.6309829846,
908,2772.58077879,-37.4275941761,
909,2777.32137531,-35.7764477728,
910,2782.0476363,-36.2415561371,
911,2785.04889193,-36.4448676707,
912,2787.56188545,-36.797312577,
913,2790.26578614,-37.1635849563,
914,2794.09452283,-34.9706298132,
915,2797.57257612,-36.0168611832,
916,2802.30262047,-35.7650985621,
917,2806.32576038,-36.5306751382,
918,2808.68303274,-36.6497791003,
919,2812.86396388,-35.9290914282,
920,2815.13276613,-36.7772845572,
921,2818.2367168,-36.7910945513,
922,2821.78513094,-35.2496301413,
923,2823.85444929,-37.0870494322,
924,2827.42102277,-36.4614654019,
925,2830.67229167,-36.7821124169,
926,2835.3682092,-36.2658406237,
927,2837.21301675,-37.7900373197,
928,2839.79331167,-37.8999747056,
929,2843.80482507,-35.6295087136,
930,2848.12622806,-35.2740428588,
931,2852.26088068,-35.474557999,
932,2855.51365002,-36.9078951583,
933,2859.8175951,-36.6883742869,
934,2863.86840518,-36.1320482048,
935,2867.37588301,-35.6748630844,
936,2870.59862409,-36.5178388283,
937,2874.56200844,-35.9562725142,
938,2876.6004932,-36.7667596621,
939,2878.42990979,-36.893903248,
940,2881.19452958,-36.4709649334,
941,2883.86090292,-36.7055657761,
942,2888.26385268,-35.6578073756,
943,2891.36684494,-36.6267574285,
944,2895.42706283,-36.9883578298,
945,2898.62768223,-36.8066701885,
946,2901.03683382,-35.3806126191,
947,2903.85302354,-36.7410516523,
948,2906.49367264,-36.6692646139,
949,2908.37196541,-38.1375787889,
950,2911.76833811,-36.356389918,
951,2916.07128755,-36.0232974046,
952,2918.71531251,-36.6611161556,
953,2922.38676114,-35.7281048603,
954,2925.89255311,-34.9273716192,
955,2928.25746355,-36.9310756541,
956,2930.91624926,-36.8905314788,
957,2932.90917561,-36.3821848481,
958,2935.46678103,-36.8610273991,
959,2937.76599234,-36.7814376402,
960,2940.90741324,-36.7303542369,
961,2944.14274704,-36.0825532814,
962,2947.00357324,-37.8029242745,
963,2948.59381237,-38.0575811674,
964,2951.64784062,-36.8944790075,
965,2955.05767982,-36.427199361,
966,2956.6167141,-36.8099220705,
967,2958.54009,-37.3892949138,
968,2961.12719641,-37.360047556,
969,2963.82850199,-36.9160295481,
970,2965.48752108,-37.761242999,
971,2968.48006464,-37.0209140996,
972,2971.39245415,-37.3804986446,
973,2975.38399705,-35.3423011925,
974,2979.10684335,-36.2366382788,
975,2980.67605016,-37.3356888864,
976,2984.12231347,-35.6569104077,
977,2987.12735046,-35.5447246477,
978,2989.21038644,-37.5768062447,
979,2992.00295442,-37.4409992061,
980,2995.3427559,-36.289282477,
981,2997.29095492,-36.8833179677,
982,3000.94490553,-35.9960656195,
983,3003.09245307,-37.9377544553,
984,3005.69786817,-37.0892995503,
985,3009.4401652,-36.4246500289,
986,3011.78656209,-36.192899879,
987,3014.48217884,-36.0940506014,
988,3018.06123511,-36.5835471557,
989,3020.52764577,-37.7088883859,
990,3023.60615598,-37.5232430381,
991,3024.48837315,-37.156878173,
992,3027.57175704,-36.0054699846,
993,3029.51550184,-36.4613823389,
994,3033.143692,-36.0728355748,
995,3036.61549993,-36.3857718031,
996,3037.98490788,-36.5493934497,
997,3040.3026464,-35.935706789,
998,3043.44878389,-35.8170978257,
999,3047.12876107,-36.6168955261,
